NAME,URL,Job,Person,Year
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Molinos,1903
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,V. Hay,1903
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur Délégué,John Roux,1908
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur Délégué,Molinos,1908
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Président,baron Robert de Nervo,1908
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Vice-Président,Paul Mirabaud,1908
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Directeur Général,Maxime Pellé,1908
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,comte Paul Frédéric Hély d'Oissel,1908
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Edouard de Billy,1908
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Paul Leroy-Beaulieu,1908
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Raoul Sautter,1908
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Commissaire des comptes,Fabignon,1908
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Commissaire des comptes,Ristelhueber,1908
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur à Alger,Albert Laurans,1908
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Albert Mirabaud,1912
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,comte Paul Frédéric Hély d'Oissel,1912
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,d'Eichthal,1912
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Gustave Mirabaud,1912
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,L. Molinos,1912
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Paul Leroy-Beaulieu,1912
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Albert Laurans,1917
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Comte A. Walewski,1917
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Edouard de Billy,1917
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,John Roux,1917
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Joseph Lucien Pierre Bordet,1917
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,William d'Eichtal,1917
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Albert Laurans,1917
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Comte A. Walewski,1917
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Edouard de Billy,1917
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,John Roux,1917
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Joseph Lucien Pierre Bordet,1917
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,William d'Eichtal,1917
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,L. Molinos,1923
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Maxime Pellé,1923
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Maxime Renaudin,1923
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,W. Hay,1923
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,William d'Eichtal,1923
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Albert Mirabaud,1927
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Eugène-Cécil-Auguste Mauclère,1927
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Jean-David-Daniel Beigbeder,1927
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Joseph Lucien Pierre Bordet,1927
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Maxime Pellé,1927
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Pierre de Montaigu,1927
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,William d'Eichtal,1927
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur Délégué,Maxime Pellé,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Président,Eugène-Cécil-Auguste Mauclère,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Vice-Président,William d'Eichtal,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Président honoraire,Jean-David-Daniel Beigbeder,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Alfred Roux,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,baron Léon de Nervo,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Charles Ascherson,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Comte A. Walewski,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Comte Roederer,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Eugène Mirabaud,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Frédéric Basset,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Jean Baptiste Boissonnas (2),1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,M. de Robert,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Marcel Champin,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Maxime Renaudin,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Raoul Sautter,1933
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Vice-Président,Henri Champin,1940
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Charles Ascherson,1940
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Comte Roederer,1940
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Cte A. Walewski,1940
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Frédéric Basset,1940
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Gaston Boulogne,1940
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Jean Baptiste Boissonnas (2),1940
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Pierre Mirabaud,1940
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Suppléant,F. Briot,1940
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Président,baron Léon de Nervo,1945
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Vice-Président,Henri Champin,1945
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,comte Pierre Hély d'Oissel,1945
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Hector Bouruet-Aubertot,1945
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Jacques Puerari,1945
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Maxime Renaudin,1945
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Commissaire des comptes,G. Berge,1945
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Président,baron L. de Nervo,1948
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Président,baron Léon de Nervo,1948
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Vice-Président,Jacques Puerari,1948
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,baron L. de Nervo,1948
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,F. Breynaert,1948
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Hector Bouruet-Aubertot,1948
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Henri Lafond,1948
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Commissaire des comptes,Jacques Hibon,1948
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur Délégué,Henry Jahan,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Président,Jacques Puerari,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Vice-Président,F. Breynaert,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Vice-Président,Henri Lafond,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Secrétaire général,Jean Lamson,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Directeur Général,R. Vieux,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Président honoraire,baron Léon de Nervo,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,A. Clerc,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Alexander Hay,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Alfred Roux,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,comte Pierre Hély d'Oissel,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Eugène Mirabaud,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Administrateur,Jean Pallier,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Directeur Général Adjoint,Gérard Dubois,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Commissaire des comptes,Ch. Vignes,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Commissaire des comptes,F. Briot,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Commissaire des comptes,Jacques Hibon,1953
Cie des Phosphates et du Chemin de fer de Gafsa,https://dfih.fr/issuers/2872,Inspecteur,P. Louvel,1953
Cie Tunisienne de Mines Métalliques (Anciennement Mines du Djebel-Melaliss),https://dfih.fr/issuers/10898,Administrateur,Ch. Belhague,1933
Cie Tunisienne de Mines Métalliques (Anciennement Mines du Djebel-Melaliss),https://dfih.fr/issuers/10898,Administrateur,Ch. de Castelnau,1933
Cie Tunisienne de Mines Métalliques (Anciennement Mines du Djebel-Melaliss),https://dfih.fr/issuers/10898,Administrateur,E. Ginier,1933
Cie Tunisienne de Mines Métalliques (Anciennement Mines du Djebel-Melaliss),https://dfih.fr/issuers/10898,Administrateur,Eugène Fournier,1933
Cie Tunisienne de Mines Métalliques (Anciennement Mines du Djebel-Melaliss),https://dfih.fr/issuers/10898,Administrateur,Ch. de Castelnau,1940
Cie Tunisienne de Mines Métalliques (Anciennement Mines du Djebel-Melaliss),https://dfih.fr/issuers/10898,Administrateur,E. Ginier,1940
Cie Tunisienne de Mines Métalliques (Anciennement Mines du Djebel-Melaliss),https://dfih.fr/issuers/10898,Administrateur,F. Cheneval,1940
Cie Tunisienne de Mines Métalliques (Anciennement Mines du Djebel-Melaliss),https://dfih.fr/issuers/10898,Administrateur,M. Gaudissard,1940
Cie Tunisienne de Mines Métalliques (Anciennement Mines du Djebel-Melaliss),https://dfih.fr/issuers/10898,Commissaire des comptes,Henri Martin,1940
Cie Tunisienne de Mines Métalliques (Anciennement Mines du Djebel-Melaliss),https://dfih.fr/issuers/10898,Commissaire des comptes,J. Copper-Royer,1940
Compagnie Algérienne,https://dfih.fr/issuers/1730,Président,Jules Tarbé des Sablons,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Commissaire,Eugène Bloch,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Commissaire,Maurice Démarest,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Sous Directeur,Stieldorff,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Alphonse Parran,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Charles Dollfus-Galline,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Charles Herpin,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Corre,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,de Sainte-Valière,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Edouard Hentsch,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Frédéric Barrot,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Jacques Siegfried,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Maurice de Malglaive,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Nicolas-Adolphe Péridon,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Paul Mirabaud,1880
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Alphonse Champouillon,1888
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Jacques Siegfried,1893
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Joseph Lucien Pierre Bordet,1893
Compagnie Algérienne,https://dfih.fr/issuers/1730,Directeur,Stieldorff,1898
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Pol. Fabry,1898
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,J. Sas,1903
Compagnie Algérienne,https://dfih.fr/issuers/1730,Président,Joseph Lucien Pierre Bordet,1908
Compagnie Algérienne,https://dfih.fr/issuers/1730,Directeur,Célestin Matheron,1908
Compagnie Algérienne,https://dfih.fr/issuers/1730,Sous Directeur,Louis Eugène Poirson,1908
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Albert Mirabaud,1908
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Charles Roederer,1908
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Eugène-Gustave Weyer,1908
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Georges Lesueur,1908
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Théodore Morin,1908
Compagnie Algérienne,https://dfih.fr/issuers/1730,Commissaire des comptes,Henry Perrier,1908
Compagnie Algérienne,https://dfih.fr/issuers/1730,Commissaire des comptes,Maurice Démarest,1908
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Joseph Lucien Pierre Bordet,1912
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,M. Riché,1912
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Joseph Lucien Pierre Bordet,1917
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Marcel de Saint-Germain,1917
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Maurice Démarest,1917
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Pol. Fabry,1917
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Joseph Lucien Pierre Bordet,1923
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,L. Odier,1923
Compagnie Algérienne,https://dfih.fr/issuers/1730,Président honoraire,Joseph Lucien Pierre Bordet,1927
Compagnie Algérienne,https://dfih.fr/issuers/1730,Administrateur,Albert Mirabaud,1927
